//NDRACHAN
//////////// EXTRASUNNY_LA
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// EXTRASUNNY_VEGAS
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// CLOUDY_VEGAS
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
22 22 22 			255 255 255 			255 255 255 			1 9 39 			29 44 46 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			100 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			30 			18 130 255 			30 			124 168 255 			255 			255 			255 
//5AM
32 32 32 			255 255 255 			255 255 255 			54 56 73 			59 69 77 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			90 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			30 			129 180 255 			30 			83 148 255 			255 			255 			255 
//6AM
54 59 71 			255 255 255 			255 255 255 			141 140 165 			137 139 136 			237 155 71 			237 155 71 			0.0 			1.0 			1.0 			255 			109 			0 			650.00			5.00			0.90			0 0 1 			162 165 168 			255 255 255 255 			30 			123 156 255 			30 			113 175 255 			99 			255 			255 
//7AM
11 12 14 			255 255 222 			255 255 255 			171 167 167 			247 226 222 			0 0 0 			0 0 0 			0.0 			1.0 			0.9 			255 			255 			255 			650.00			5.00			0.80			236 238 245 			245 247 254 			255 255 255 255 			30 			132 177 255 			30 			153 239 255 			130 			255 			255 
//Midday
5 10 20 			255 255 222 			255 255 255 			171 167 167 			247 226 222 		 0 0 0 			0 0 0 			0.0 			1.0 			0.9 			255 			255 			255 			650.00			5.00			0.70			1 1 1 			249 254 249 			255 255 255 255 			30 			237 240 233 			30 			255 241 244 			255 			255 			255 
//7PM
0 0 0 			255 255 255 			255 255 255 			90 106 134 			127 147 150 			237 155 71 			237 155 71 			0.0 			1.0 			0.0 			215 			255 			255 			650.00			5.00			0.90			1 1 1 			163 165 162 			255 255 255 255 			30 			124 133 179 			30 			13 13 12 			131 			255 			255 
//8PM
1 0 0 			255 255 255 			255 255 255 			93 108 122 			97 111 130 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			80 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			30 			115 118 107 			30 			115 147 184 			255 			255 			255 
//10PM
27 27 27 			255 255 255 			255 255 255 			0 9 39 			16 39 46 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			100 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			30 			0 75 255 			30 			0 107 255 			255 			255 			255 
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
65 70 85 			255 255 255 			255 255 255 			80 75 80 			41 41 80 			0 0 0 		 0 0 0 			0.0 			3.0 			0.9 			200 			255 			0 			400.00			100.00			1.00			0 0 0 			200 110 110 			30 255 255 70 			30 			100 140 190 			30 			80 130 255 			200 			173 			255 0.5
//5AM
36 36 36 			100 100 100 			255 255 255 			122 144 199 			183 164 143 			200 100 45 			255 171 0 			85.0 			2.0 			0.9 			255 			255 			255 			400.00			100.00			1.00			0 0 0 			219 153 142 			30 255 255 0 			30 			150 150 150 			30 			255 255 255 			255 			0 			255 0.5
//6AM
36 36 36 			100 100 100 			255 255 255 			 122 144 199			183 164 143 			255 140 255 			216 152 43 			85.0 			2.0 			0.9 			255 			255 			255 			800.00			100.00			0.80			0 0 0 			255 255 255 			145 255 255 10 			30 			255 200 255 			30 			255 255 255 			200 			166 			142 0.2
//7AM
30 30 30 			110 100 100 			255 255 255 			180 170 170 			243 189 150 			255 255 255 			255 128 65 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			100.00			0.50			0 0 0 			255 255 255 			70 255 255 10 			25 			51 157 255 			30 			255 240 255 			200 			166 			142 0.2
//Midday
34 32 34 			143 143 140 			255 255 255 			91 144 188 			204 214 234 			255 255 48 			254 103 0 			85.0 			1.0 			0.9 			255 			255 			255 			800.00			10.00			0.00			1 1 1 			255 255 255 			80 150 150 44 			50 			150 150 135 			80 			255 255 255 			255 			255 			255 0.2
//7PM
30 30 30 			140 140 140 			255 255 255 			209 173 180 			243 192 107 			255 114 23 			217 94 93 			85.0 			1.5 			0.9 			255 			255 			255 			800.00			10.00			0.80			1 1 1 			236 236 236 			57 127 135 130 			25 			51 157 255 			30 			255 240 255 			0 			166 			142 0.2
//8PM
44 44 46 			255 255 255 			255 255 255 			31 2 51 			45 19 113 			205 147 74 			205 147 74 			0.0 			2.0 			0.9 			255 			255 			255 			800.00			10.00			1.00			1 1 1 			213 151 129 			100 143 190 130 			30 			100 118 255 			31 			131 141 142 			0 			255 			255 0.2
//10PM
55 63 87 			255 255 255 			255 255 255 			23 19 60 			35 46 76 			0 0 0 			0 0 0 			0.0 			2.0 			0.9 			255 			100 			0 			600.00			10.00			1.00			1 1 1 			102 117 128 			100 143 190 130 			27 			100 114 255 			31 			236 251 254 			0 			0 			255 0.2
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
22 22 22 			255 255 255 			255 255 255 			1 9 39 			29 44 46 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			100 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			18 130 255 			31 			124 168 255 			255 			255 			255 
//5AM
32 32 32 			255 255 255 			255 255 255 			54 56 73 			59 69 77 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			90 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			129 180 255 			31 			83 148 255 			255 			255 			255 
//6AM
54 59 71 			255 255 255 			255 255 255 			141 140 165 			137 139 136 			237 155 71 			237 155 71 			0.0 			1.0 			1.0 			255 			109 			0 			650.00			5.00			0.90			0 0 1 			162 165 168 			255 255 255 255 			31 			123 156 255 			31 			113 175 255 			99 			255 			255 
//7AM
11 12 17 			240 255 245 			255 255 255 			148 163 243 			185 191 236 			2 1 0 			2 1 0 			0.0 			1.0 			0.2 			255 			255 			255 			650.00			5.00			0.80			236 238 245 			245 247 254 			255 255 255 255 			31 			132 177 255 			31 			153 239 255 			130 			255 			255 
//Midday
4 7 21 			245 255 240 			255 255 255 			126 153 184 			139 155 168 			237 155 71 			237 155 71 			0.0 			1.0 			0.0 			255 			255 			255 			650.00			5.00			0.70			1 1 1 			249 254 249 			255 255 255 255 			31 			237 240 233 			31 			255 241 244 			255 			255 			255 
//7PM
0 0 0 			255 255 255 			255 255 255 			90 106 134 			127 147 150 			237 155 71 			237 155 71 			0.0 			1.0 			0.0 			215 			255 			255 			650.00			5.00			0.90			1 1 1 			163 165 162 			255 255 255 255 			31 			124 133 179 			31 			13 13 12 			131 			255 			255 
//8PM
1 0 0 			255 255 255 			255 255 255 			93 108 122 			97 111 130 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			80 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			115 118 107 			31 			115 147 184 			255 			255 			255 
//10PM
27 27 27 			255 255 255 			255 255 255 			0 9 39 			16 39 46 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			100 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			0 75 255 			31 			0 107 255 			255 			255 			255 
//
//////////// UNDERWATER
//Amb			Amb_Obj			Dir			Sky top			Sky bot			SunCore			SunCorona			SunSz			SprSz			SprBght			Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1			RGB1			Alpha2			RGB2		CloudAlpha
//Midnight
22 22 22 			255 255 255 			255 255 255 			1 9 39 			29 44 46 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			100 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			18 130 255 			31 			124 168 255 			255 			255 			255 
//5AM
32 32 32 			255 255 255 			255 255 255 			54 56 73 			59 69 77 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			90 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			129 180 255 			31 			83 148 255 			255 			255 			255 
//6AM
54 59 71 			255 255 255 			255 255 255 			141 140 165 			137 139 136 			237 155 71 			237 155 71 			0.0 			1.0 			1.0 			255 			109 			0 			650.00			5.00			0.90			0 0 1 			162 165 168 			255 255 255 255 			31 			123 156 255 			31 			113 175 255 			99 			255 			255 
//7AM
11 12 17 			240 255 245 			255 255 255 			148 163 243 			185 191 236 			2 1 0 			2 1 0 			0.0 			1.0 			0.2 			255 			255 			255 			650.00			5.00			0.80			236 238 245 			245 247 254 			255 255 255 255 			31 			132 177 255 			31 			153 239 255 			130 			255 			255 
//Midday
4 7 21 			245 255 240 			255 255 255 			126 153 184 			139 155 168 			237 155 71 			237 155 71 			0.0 			1.0 			0.0 			255 			255 			255 			650.00			5.00			0.70			1 1 1 			249 254 249 			255 255 255 255 			31 			237 240 233 			31 			255 241 244 			255 			255 			255 
//7PM
0 0 0 			255 255 255 			255 255 255 			90 106 134 			127 147 150 			237 155 71 			237 155 71 			0.0 			1.0 			0.0 			215 			255 			255 			650.00			5.00			0.90			1 1 1 			163 165 162 			255 255 255 255 			31 			124 133 179 			31 			13 13 12 			131 			255 			255 
//8PM
1 0 0 			255 255 255 			255 255 255 			93 108 122 			97 111 130 			0 0 0 			0 0 0 			0.0 			1.0 			0.0 			200 			80 			0 			650.00			5.00			1.00			1 1 1 			102 117 128 			255 255 255 255 			31 			115 118 107 			31 			115 147 184 			255 			255 			255 
//10PM
